"id","name","address","local","city","state","zip","lat","lng","phone","description"
"1065","Bayview Kennels","1071 Main St","West Barnstable, MA 02668","West Barnstable",,"02668","41.701466","-70.357482","(508) 362-6506","56. Bayview KennelsPet GroomingPet Boarding & KennelsPet Services(2)BBB Rating: A+Website39YEARSIN BUSINESS"
"1066","Spot Wash Groomers","544 Milford Rd Ste 8","Swansea, MA 02777","Swansea",,"02777","41.756903","-71.222215","(508) 677-0119","25. Spot Wash GroomersPet GroomingPet ServicesPet Stores(2)29YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1067","Leblanc Faye","58 Fairhaven Rd","Mattapoisett, MA 02739","Mattapoisett",,"02739","41.662281","-70.805945","(774) 206-1892","36. Leblanc FayePet GroomingWebsite"
"1068","Dirty Doggo","58 Fairhaven Rd","Mattapoisett, MA 02739","Mattapoisett",,"02739","41.662281","-70.805945","(508) 758-4045","37. Dirty DoggoPet GroomingPet Stores"
"1069","Paw Place","416 Huttleston Ave","Fairhaven, MA 02719","Fairhaven",,"02719","41.636765","-70.891199","(774) 328-8477","42. Paw PlacePet Grooming(1)BBB Rating: A+6YEARSIN BUSINESS"
"1070","Pampered Paws Grooming Salon","1157 Pleasant st","fall river, MA 02723","fall river",,"02723","41.694619","-71.12975","(508) 933-6985","46. Pampered Paws Grooming SalonPet GroomingPet Specialty Services8YEARSIN BUSINESS"
"1071","Waggly Tails","1001 Eastern Ave","Fall River, MA 02723","Fall River",,"02723","41.694619","-71.12975","(508) 916-0374","48. Waggly TailsPet Grooming"
"1072","Peaceful Paws Grooming","72 Main St","Fairhaven, MA 02719","Fairhaven",,"02719","41.636765","-70.891199","(508) 817-2532","49. Peaceful Paws GroomingPet GroomingWebsite9YEARSIN BUSINESS"
"1073","Country Dog","1101 State Rd","Westport, MA 02790","Westport",,"02790","41.607558","-71.083877","(508) 676-7387","51. Country DogPet GroomingPet StoresWebsite9YEARSIN BUSINESS"
"1074","Amyâ€™s Pup in the Tub II","435 Child St","Warren, RI 02885","Warren",,"02885","41.721913","-71.265238","(401) 245-7877","52. Amyâ€™s Pup in the Tub IIPet GroomingBBB Rating: A+"
"1075","Animal House of Grooming","654 Metacom Ave","Warren, RI 02885","Warren",,"02885","41.721913","-71.265238","(401) 247-7387","54. Animal House of GroomingPet Grooming"
"1076","Designer Dogs","653 Metacom Ave","Warren, RI 02885","Warren",,"02885","41.721913","-71.265238","(401) 254-1118","55. Designer DogsPet GroomingPet Stores"
"1077","Dirty Dog Pet Grooming","12 Paquin St","Warren, RI 02885","Warren",,"02885","41.721913","-71.265238","(401) 241-4196","56. Dirty Dog Pet GroomingPet GroomingBBB Rating: A+14YEARSIN BUSINESS"
"1078","Blue Moon Dog Grooming","6 Baptist St","Mattapoisett, MA 02739","Mattapoisett",,"02739","41.662281","-70.805945","(508) 758-4642","60. Blue Moon Dog GroomingPet Grooming13YEARSIN BUSINESS"
"1079","Short Cuts Mobile Grooming","621 Mount Hope Ave","Fall River, MA 02724","Fall River",,"02724","41.683999","-71.177015","(508) 678-7889","66. Short Cuts Mobile GroomingPet Grooming(1)BBB Rating: A+27YEARSIN BUSINESS"
"1080","Wicked Clean Dog","12 Sconticut Neck Rd","Fairhaven, MA 02719","Fairhaven",,"02719","41.636765","-70.891199","(774) 206-1892","95. Wicked Clean DogPet GroomingPet ServicesPet FoodWebsite"
"1081","Pawlissa Pet Grooming Spa","521 American Legion Hwy","Westport, MA 02790","Westport",,"02790","41.607558","-71.083877","(508) 636-5922","97. Pawlissa Pet Grooming SpaPet GroomingPet ServicesPet Boarding & Kennels(4)14YEARSIN BUSINESS"
"1082","Executive Dog Inc","105 Sconticut Neck Rd","Fairhaven, MA 02719","Fairhaven",,"02719","41.636765","-70.891199","(508) 990-7070","98. Executive Dog IncPet GroomingPet Boarding & KennelsPet Sitting & Exercising ServicesBBB Rating: A+WebsiteServices18YEARSIN BUSINESS"
"1083","Twin-Beau-D Kennels Inc","170 Walker St","Swansea, MA 02777","Swansea",,"02777","41.756903","-71.222215","(508) 379-0976","99. Twin-Beau-D Kennels IncPet GroomingPet Boarding & KennelsWebsite45YEARSIN BUSINESS"
"1084","TLC Veterinary Hospital","896 Hathaway Rd","New Bedford, MA 02740","New Bedford",,"02740","41.636223","-70.942002","(508) 998-3500","113. TLC Veterinary HospitalPet GroomingPet ServicesVeterinariansBBB Rating: A+20YEARSIN BUSINESS"
"1085","Capeway Veterinary Hospital","171 Bridge St","Fairhaven, MA 02719","Fairhaven",,"02719","41.636765","-70.891199","(508) 992-0202","114. Capeway Veterinary HospitalPet GroomingVeterinary LabsPet Services(2)BBB Rating: A+Website"
"1086","Bekah S Barkery Pet Supply & Spa","58 Main Rd","Tiverton, RI 02878","Tiverton",,"02878","41.615063","-71.168688","(401) 624-3647","124. Bekah S Barkery Pet Supply & SpaPet GroomingKennelsPet Boarding & Kennels"
"1087","Boutique Pet Spa & Inn","295 Old County Rd","Westport, MA 02790","Westport",,"02790","41.607558","-71.083877","(508) 636-8219","128. Boutique Pet Spa & InnPet GroomingPet ServicesPet Boarding & Kennels55YEARSIN BUSINESS"
"1088","Salty Paws","603 Dartmouth St","South Dartmouth, MA 02748","South Dartmouth",,"02748","41.598019","-70.954047","(774) 202-3202","51. Salty PawsPet GroomingPet Boarding & KennelsKennels"
"1089","The Pet Tailor Salon and Mobile Dog Grooming","14 Center St","South Dartmouth, MA 02748","South Dartmouth",,"02748","41.598019","-70.954047","(508) 264-1680","52. The Pet Tailor Salon and Mobile Dog GroomingPet GroomingWebsite"
"1090","Designer Dog","15 Gooding Ave Ste 4","Bristol, RI 02809","Bristol",,"02809","41.68745","-71.270122","(401) 254-1118","75. Designer DogPet Grooming75YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1091","Club Canine","87 Gooding Ave Ste 1","Bristol, RI 02809","Bristol",,"02809","41.68745","-71.270122","(401) 396-9925","76. Club CaninePet Grooming"
"1092","Tidy Tails","500 Metacom Ave","Bristol, RI 02809","Bristol",,"02809","41.68745","-71.270122","(401) 253-8245","77. Tidy TailsPet Grooming(1)Website21YEARSIN BUSINESS"
"1093","East Bay Kennels Limited","47 Broadcommon Rd","Bristol, RI 02809","Bristol",,"02809","41.68745","-71.270122","(401) 253-0082","143. East Bay Kennels LimitedPet GroomingPet Boarding & KennelsPet FoodDirections50YEARSIN BUSINESS"
"1094","Silver Beach Dog Grooming","362 N Falmouth Hwy","North Falmouth, MA 02556","North Falmouth",,"02556","41.64996","-70.624919","(508) 564-4699","48. Silver Beach Dog GroomingPet Grooming"
"1095","Buttons & Bows Mobile Pet Grooming",,,,,,NULL,NULL,"(508) 896-2772","9. Buttons & Bows Mobile Pet GroomingPet GroomingDog & Cat Grooming & Supplies19YEARSIN BUSINESS"
"1096","Whiskers Pet Grooming",,"Hyannis, MA 02601","Hyannis",,"02601","41.651481","-70.295573","(508) 771-4400","11. Whiskers Pet GroomingPet Grooming"
"1097","Golden Paw","22 Falmouth Rd","Mashpee, MA 02649","Mashpee",,"02649","41.612194","-70.485417","(508) 477-1090","23. Golden PawPet GroomingWebsite13YEARSIN BUSINESS"
"1098","Happy Paws","292 Old Mill Rd","Marstons Mills, MA 02648","Marstons Mills",,"02648","41.671089","-70.408963","(508) 428-5663","24. Happy PawsPet GroomingPet Specialty ServicesPet Sitting & Exercising Services22YEARSIN BUSINESS"
"1099","Pet Gazette","11 Market St","Mashpee, MA 02649","Mashpee",,"02649","41.612194","-70.485417","(774) 836-4869","25. Pet GazettePet GroomingWebsite"
"1100","Tailwaggers","439 Nathan Ellis Hwy","Mashpee, MA 02649","Mashpee",,"02649","41.612194","-70.485417","(508) 477-4885","26. TailwaggersPet Grooming"
"1101","Barks and Bubbles","35 South St","Mashpee, MA 02649","Mashpee",,"02649","41.612194","-70.485417","(508) 419-7443","28. Barks and BubblesPet Grooming(1)13YEARSIN BUSINESS"
"1102","Furballs","12 Enterprise Rd","Hyannis, MA 02601","Hyannis",,"02601","41.651481","-70.295573","(774) 552-2943","32. FurballsPet GroomingPet Services(1)BBB Rating: A+Website6YEARSIN BUSINESS"
"1103","Nails to Tails Pet Grooming","430 E.Fairmouth Hwy Fairmouth Ma.","East Fairmouth, MA 02536","East Fairmouth",,"02536","41.583018","-70.565899","(508) 388-7411","34. Nails to Tails Pet GroomingPet Grooming"
"1104","Hair of the Dog","3111 Falmouth Rd","Osterville, MA 02655","Osterville",,"02655","41.631229","-70.382283","(508) 420-9600","35. Hair of the DogPet GroomingBBB Rating: A+Website27YEARSIN BUSINESS"
"1105","South Cape Grooming","435 Waquoit Hwy","East Falmouth, MA 02536","East Falmouth",,"02536","41.583018","-70.565899","(508) 457-0025","36. South Cape GroomingPet GroomingAmenities:Wheelchair accessible"
"1106","Ppma","435 Waquoit Hwy","East Falmouth, MA 02536","East Falmouth",,"02536","41.583018","-70.565899","(508) 457-7771","37. PpmaPet GroomingVeterinariansVeterinary Clinics & Hospitals"
"1107","Mr Pooch Pet Grooming Boutique","430 E Falmouth Hwy","East Falmouth, MA 02536","East Falmouth",,"02536","41.583018","-70.565899","(508) 388-7411","38. Mr Pooch Pet Grooming BoutiquePet Grooming"
"1108","Groomingdale","536 Main St","Falmouth, MA 02540","Falmouth",,"02540","41.563155","-70.626053","(508) 693-5693","55. GroomingdalePet Grooming"
"1109","Falmouth Dog Grooming","161 Worcester Ct","Falmouth, MA 02540","Falmouth",,"02540","41.563155","-70.626053","(508) 540-7515","56. Falmouth Dog GroomingPet Grooming"
"1110","The Ultimate Dog","30 Perseverance Way Ste 6","Hyannis, MA 02601","Hyannis",,"02601","41.651481","-70.295573","(508) 827-4730","57. The Ultimate DogPet Grooming"
"1111","Best Pet Grooming","157 Airport Rd","Hyannis, MA 02601","Hyannis",,"02601","41.651481","-70.295573","(508) 778-6555","58. Best Pet GroomingPet Grooming"
"1112","Happy Tails Dog Wash","267 Cotuit Rd","Sandwich, MA 02563","Sandwich",,"02563","41.726496","-70.48195","(508) 477-7701","64. Happy Tails Dog WashPet GroomingDog & Cat Grooming & SuppliesWebsite17YEARSIN BUSINESS"
"1113","Leach Animal Hospital","482 Main St","Mashpee, MA 02649","Mashpee",,"02649","41.612194","-70.485417","(508) 477-3320","66. Leach Animal HospitalPet GroomingVeterinariansVeterinary Clinics & HospitalsBBB Rating: A+Website90YEARSIN BUSINESS"
"1114","Special K Kennels","750 Wakeby Rd","Marstons Mills, MA 02648","Marstons Mills",,"02648","41.671089","-70.408963","(508) 428-9435","69. Special K KennelsPet GroomingPet Boarding & KennelsKennelsBBB Rating: A+29YEARSIN BUSINESS"
"1115","Captivating Canines","439 Nathan Ellis Hwy Ste 6","Mashpee, MA 02649","Mashpee",,"02649","41.612194","-70.485417","(508) 477-4885","72. Captivating CaninesPet GroomingPet ServicesBBB Rating: A+Website11YEARSIN BUSINESS"
"1116","Tails Of Cape Cod","1220 Iyannough Rd Ste 10","Hyannis, MA 02601","Hyannis",,"02601","41.651481","-70.295573","(508) 778-1116","77. Tails Of Cape CodPet GroomingPet Services(1)BBB Rating: A+Website17YEARSIN BUSINESS"
"1117","Roy-L Groomingdales","89 S Main St","Centerville, MA 02632","Centerville",,"02632","41.657957","-70.344642","(508) 775-0988","79. Roy-L GroomingdalesPet GroomingPet ServicesAnimal Health ProductsWebsite27YEARSIN BUSINESS"
"1118","Barnstable Animal Hospital","157 Airport Rd","Hyannis, MA 02601","Hyannis",,"02601","41.651481","-70.295573","(508) 778-6555","80. Barnstable Animal HospitalPet GroomingVeterinary Clinics & HospitalsVeterinarians(1)BBB Rating: A+Website42YEARSIN BUSINESS"
"1119","Nails 2 Tails Pet Grooming","430 E Falmouth Hwy","East Falmouth, MA 02536","East Falmouth",,"02536","41.583018","-70.565899","(508) 388-7411","81. Nails 2 Tails Pet GroomingPet GroomingPet ServicesDog & Cat Grooming & SuppliesWebsite9YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1120","VCA Hyannis Animal Hospital","102 Ansel Hallet Rd","West Yarmouth, MA 02673","West Yarmouth",,"02673","41.659138","-70.236386","(508) 375-3111","101. VCA Hyannis Animal HospitalPet GroomingVeterinary Clinics & HospitalsPet ServicesBBB Rating: A+Website38YEARSIN BUSINESS"
"1121","Dipsy Poodle Shoppe","720 Main St","Hyannis, MA 02601","Hyannis",,"02601","41.651481","-70.295573","(508) 775-2350","31. Dipsy Poodle ShoppePet Grooming54YEARSIN BUSINESS"
"1122","A Better Choice Dog Groming","1120 Route 28","South Yarmouth, MA 02664","South Yarmouth",,"02664","41.668281","-70.193806","(508) 760-3111","32. A Better Choice Dog GromingPet Grooming"
"1123","Amazing Tails Pet Grooming","35 Route 134 Ste 8","South Dennis, MA 02660","South Dennis",,"02660","41.705465","-70.157465","(508) 760-2260","36. Amazing Tails Pet GroomingPet GroomingPet ServicesWebsite28YEARSIN BUSINESS"
"1124","Klassy Kanine Inc","89 School St","West Dennis, MA 02670","West Dennis",,"02670","41.660127","-70.167457","(508) 694-7850","72. Klassy Kanine IncPet GroomingPet ServicesBBB Rating: A+Website11YEARSIN BUSINESS"
"1125","Labdon, Robert A, Dvm - Veterinary Associates-Cape Cod","16 Commonwealth Ave","South Yarmouth, MA 02664","South Yarmouth",,"02664","41.668281","-70.193806","(508) 394-3566","73. Labdon, Robert A, Dvm - Veterinary Associates-Cape CodPet GroomingVeterinary Clinics & HospitalsVeterinary Specialty Services(6)Website48YEARSIN BUSINESS"
"1126","Ack Grooming Salon","85 Bartlett Rd","Nantucket, MA 02554","Nantucket",,"02554","41.275552","-70.091002","(508) 680-1481","3. Ack Grooming SalonPet Grooming"
"1127","Nantucket Dog Wash","51 Nobadeer Farm Rd","Nantucket, MA 02554","Nantucket",,"02554","41.275552","-70.091002","(508) 825-5640","4. Nantucket Dog WashPet Grooming8YEARSIN BUSINESS"
"1128","Hot Diggity","677 Main St","Dennis Port, MA 02639","Dennis Port",,"02639","41.662775","-70.133049","(508) 258-0208","17. Hot DiggityPet Grooming(1)BBB Rating: A+Website11YEARSIN BUSINESS"
"1129","Nadia P Grooming DMD PC","129 Route 28","West Harwich, MA 02671","West Harwich",,"02671","41.664741","-70.11016","(508) 255-0557","22. Nadia P Grooming DMD PCPet GroomingWebsite"
"1130","Ungerdogs","1223 Main St","Chatham, MA 02633","Chatham",,"02633","41.68534","-69.979668","(508) 348-1832","26. UngerdogsPet GroomingPet StoresPet ServicesBBB Rating: A+WebsiteServices18YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1131","Paws and Claws","1615 Main St","Chatham, MA 02633","Chatham",,"02633","41.68534","-69.979668","(508) 945-2335","33. Paws and ClawsPet GroomingPet StoresPet TrainingBBB Rating: A+Website21YEARSIN BUSINESS"
"1132","Dog Spaw on Main","1223 Main St","Chatham, MA 02633","Chatham",,"02633","41.68534","-69.979668","(774) 552-8446","35. Dog Spaw on MainPet Grooming"
"1133","For the Love of the Breed","4019 Main St","Brewster, MA 02631","Brewster",,"02631","41.749983","-70.074588","(508) 255-7866","39. For the Love of the BreedPet GroomingWebsite22YEARSIN BUSINESS"
"1134","Sandcastle Doggie Playcare Inc","191 Queen Anne Rd","Harwich, MA 02645","Harwich",,"02645","41.703441","-70.062208","(508) 432-3647","52. Sandcastle Doggie Playcare IncPet GroomingPet Boarding & KennelsPet ServicesBBB Rating: A+Website8YEARSIN BUSINESS"
"1135","Derbyfield Kennel","556 Depot St","Harwich, MA 02645","Harwich",,"02645","41.703441","-70.062208","(508) 432-2519","54. Derbyfield KennelPet GroomingPet Boarding & KennelsKennels(1)BBB Rating: A+WebsiteServices40YEARSIN BUSINESS"
"1136","Lake Farm Kennels","53 Finlay Rd","Orleans, MA 02653","Orleans",,"02653","41.781789","-69.980489","(508) 255-7214","63. Lake Farm KennelsPet GroomingPet ServicesPet Boarding & KennelsBBB Rating: A+Website39YEARSIN BUSINESS"
"1137","Paw Prints","26 Main St","Eastham, MA 02642","Eastham",,"02642","41.823045","-69.988451","(508) 255-9079","12. Paw PrintsPet GroomingDog & Cat Grooming & Supplies(1)"
"1138","GET YOUR GROOM ON!","115A Gigi Ln","Eastham, MA 02642","Eastham",,"02642","41.823045","-69.988451","(774) 216-1717","13. GET YOUR GROOM ON!Pet Grooming"
"1139","All on Paws on Deck","26 Main St","Eastham, MA 02642","Eastham",,"02642","41.823045","-69.988451","(508) 255-9079","14. All on Paws on DeckPet GroomingPet Services"
"1140","VCA Pleasant Bay Animal Hospital","9 Route 137","East Harwich, MA 02645","East Harwich",,"02645","41.703441","-70.062208","(774) 408-8241","24. VCA Pleasant Bay Animal HospitalPet GroomingVeterinary Clinics & HospitalsVeterinariansWebsite48YEARSIN BUSINESS"
"1141","Nauset Pet Services","2685 Nauset Rd","Eastham, MA 02642","Eastham",,"02642","41.823045","-69.988451","(508) 255-0081","26. Nauset Pet ServicesPet GroomingKennelsPet Services(1)Website51YEARSIN BUSINESS"
"1142","Doggie Styles Grooming","43 Race Point Rd Ste E2","Provincetown, MA 02657","Provincetown",,"02657","42.055479","-70.187283","(508) 487-9663","4. Doggie Styles GroomingPet GroomingPet ServicesBBB Rating: A+15YEARSIN BUSINESS"
"1143","Style Unleashed","232 Waseca Ave","Barrington, RI 02806","Barrington",,"02806","41.744068","-71.315024","(401) 245-2600","42. Style UnleashedPet GroomingPet ServicesPet StoresWebsite12YEARSIN BUSINESS"
"1144","Sakonnet Grooming","549 Main Rd","Tiverton, RI 02878","Tiverton",,"02878","41.615063","-71.168688","(401) 624-9969","50. Sakonnet GroomingPet GroomingPet Stores(1)BBB Rating: A+Website34YEARSIN BUSINESSAmenities:Wheelchair accessible"
"1145","Pawsitively Pets Grooming","286 Maple Ave Unit 10","Barrington, RI 02806","Barrington",,"02806","41.744068","-71.315024","(401) 245-0772","68. Pawsitively Pets GroomingPet Grooming20YEARSIN BUSINESS"
"1146","Hollywoofs","275 Bullocks Point Ave","Riverside, RI 02915","Riverside",,"02915","41.781307","-71.347393","(401) 437-1036","71. HollywoofsPet Grooming"
"1147","The Pet Salon","205 Clock Tower Sq","Portsmouth, RI 02871","Portsmouth",,"02871","41.577598","-71.266115","(401) 682-9400","73. The Pet SalonPet GroomingPet FoodPet Stores23YEARSIN BUSINESS"
"1148","Fur Kidz Mobile Pet Grooming","49 N Shore Dr","Riverside, RI 02915","Riverside",,"02915","41.781307","-71.347393","(401) 433-0922","86. Fur Kidz Mobile Pet GroomingPet GroomingWebsite17YEARSIN BUSINESS"
"1149","Abbott Animal Hospital","48 Fall River Ave","Rehoboth, MA 02769","Rehoboth",,"02769","41.847903","-71.252629","(508) 336-4430","120. Abbott Animal HospitalPet GroomingVeterinary Clinics & HospitalsPet Services(8)BBB Rating: A+Website39YEARSIN BUSINESS"
"1150","William E Condon Veterinarian","1320 Main Rd","Tiverton, RI 02878","Tiverton",,"02878","41.615063","-71.168688","(401) 624-6624","128. William E Condon VeterinarianPet GroomingVeterinary Clinics & HospitalsVeterinariansWebsite51YEARSIN BUSINESS"
"1151","East Bay Animal Hospital - Dr. Peter Cournoyer DVM","643 Fall River Ave","Seekonk, MA 02771","Seekonk",,"02771","41.83887","-71.323757","(508) 336-3434","140. East Bay Animal Hospital - Dr. Peter Cournoyer DVMPet GroomingDog & Cat Grooming & SuppliesVeterinariansBBB Rating: A+Website30YEARSIN BUSINESS"
"1152","Riverside Animal Hospital","815 Willett Ave","Riverside, RI 02915","Riverside",,"02915","41.781307","-71.347393","(401) 433-2070","149. Riverside Animal HospitalPet GroomingPet ServicesVeterinarians"
"1153","Es Divine Pet Salon","689 Oaklawn Ave","Cranston, RI 02920","Cranston",,"02920","41.761799","-71.464351","(401) 270-7708","57. Es Divine Pet SalonPet GroomingPet Boarding & KennelsPet Stores16YEARSIN BUSINESSAmenities:Wheelchair accessible"
